1500;479;744;166;766;1968;В ремонте
1501;655;509;610;130;1952;Действует
1502;407;403;231;520;1998;Действует
1503;794;446;345;242;1972;Снят с эксплуатации
1504;196;282;789;431;1995;Снят с эксплуатации
1505;856;195;765;515;2001;Действует
1506;852;956;277;119;2016;Действует
1507;996;464;373;515;1966;В ремонте
1508;918;324;374;428;1970;Действует
1509;194;547;271;729;1991;Действует
1510;672;399;47;591;2002;Действует
1511;322;857;961;538;2020;Действует
1512;91;559;248;836;2001;Действует
1513;453;671;997;526;2006;Снят с эксплуатации
1514;943;269;176;968;1994;Действует
1515;903;904;874;871;2011;Действует
1516;431;650;575;775;1988;Снят с эксплуатации
1517;161;241;477;425;1953;Действует
1518;403;639;436;394;2017;Действует
1519;468;319;850;14;1977;Действует
1520;769;870;596;288;1962;Снят с эксплуатации
1521;811;81;733;760;1967;Действует
1522;909;864;389;478;2008;Действует
1523;103;778;593;128;2006;Действует
1524;757;689;502;289;2000;Действует
1525;954;613;371;245;2006;Действует
1526;596;511;650;205;1962;Действует
1527;337;92;50;62;2021;Действует
1528;910;48;292;547;2017;Действует
1529;618;925;802;238;1966;Снят с эксплуатации
1530;238;329;753;974;1982;Снят с эксплуатации
1531;492;229;341;236;2002;Снят с эксплуатации
1532;992;738;39;10;1963;Снят с эксплуатации
1533;793;203;70;186;1974;Снят с эксплуатации
1534;852;426;51;188;2018;Действует
1535;581;630;368;167;1964;Снят с эксплуатации
1536;979;626;706;327;1974;Действует
1537;501;530;160;513;2023;Действует
1538;96;693;479;686;1959;Действует
1539;578;462;59;26;2008;Действует
1540;896;266;478;296;2004;В ремонте
1541;941;897;696;551;2012;Действует
1542;928;352;969;782;1991;Действует
1543;461;4;49;727;1972;Снят с эксплуатации
1544;4;377;447;747;1968;Действует
1545;962;592;901;920;1985;В ремонте
1546;2;828;276;977;1960;Снят с эксплуатации
1547;709;864;740;118;1969;Снят с эксплуатации
1548;621;756;579;775;1951;Снят с эксплуатации
1549;672;984;958;231;1963;Снят с эксплуатации
1550;394;976;728;644;1956;Действует
1551;298;975;21;341;1959;Действует
1552;747;747;777;351;1965;В ремонте
1553;474;7;306;685;2020;Действует
1554;211;810;356;548;2008;Действует
1555;825;452;379;868;1980;Снят с эксплуатации
1556;482;704;225;621;1977;Действует
1557;616;650;782;897;1994;Действует
1558;148;349;602;877;2005;Снят с эксплуатации
1559;77;733;394;625;2004;Действует
1560;793;480;118;285;1997;Снят с эксплуатации
1561;241;513;572;112;2017;Действует
1562;792;746;585;463;1978;Снят с эксплуатации
1563;393;959;274;305;1965;Действует
1564;953;940;454;566;1985;Снят с эксплуатации
1565;827;424;545;607;1953;Снят с эксплуатации
1566;901;41;148;732;2022;Действует
1567;272;741;845;739;1963;Снят с эксплуатации
1568;19;770;247;943;1976;Действует
1569;744;531;997;461;1986;Снят с эксплуатации
1570;371;276;252;562;2018;Действует
1571;509;471;360;55;2009;Действует
1572;284;455;329;445;2011;Действует
1573;629;631;73;354;2012;Действует
1574;509;385;809;170;1984;Снят с эксплуатации
1575;264;823;209;214;1965;Снят с эксплуатации
1576;858;131;853;306;1960;В ремонте
1577;122;216;230;328;1984;Действует
1578;469;827;778;953;1978;Снят с эксплуатации
1579;960;687;996;760;2014;Действует
1580;661;775;603;644;1950;Снят с эксплуатации
1581;173;887;521;906;1977;Действует
1582;704;240;174;314;2023;Действует
1583;54;453;325;426;1982;Снят с эксплуатации
1584;54;355;769;930;1976;Действует
1585;241;29;633;646;1955;Снят с эксплуатации
1586;456;346;788;611;1977;В ремонте
1587;603;645;635;718;2009;Действует
1588;480;805;64;895;1961;Снят с эксплуатации
1589;553;545;232;564;1984;Действует
1590;500;238;242;173;2014;Действует
1591;155;749;760;589;2020;В ремонте
1592;32;249;53;533;1981;Действует
1593;218;797;865;223;1987;Снят с эксплуатации
1594;348;571;893;214;1993;Действует
1595;750;982;465;34;2013;Действует
1596;888;579;142;577;1957;Действует
1597;275;846;560;717;2023;Действует
1598;714;19;201;939;1977;Действует
1599;52;533;258;990;1995;Действует
1600;290;199;945;506;1984;Снят с эксплуатации
1601;861;920;200;105;1959;Действует
1602;773;158;102;580;2019;Действует
1603;896;87;61;336;1963;Действует
1604;450;100;774;329;1979;Снят с эксплуатации
1605;219;721;688;384;1960;Снят с эксплуатации
1606;132;866;153;677;1983;Действует
1607;129;2;642;402;2006;Действует
1608;670;227;203;132;1973;Действует
1609;661;19;819;623;1995;Действует
1610;314;971;403;44;1984;Действует
1611;320;571;918;455;1954;Действует
1612;308;418;757;214;2010;Действует
1613;966;768;926;713;1954;Снят с эксплуатации
1614;295;913;41;505;1967;Снят с эксплуатации
1615;38;305;294;854;1951;Снят с эксплуатации
1616;662;51;444;968;1990;Снят с эксплуатации
1617;81;84;529;423;1992;Снят с эксплуатации
1618;863;745;746;810;2002;Снят с эксплуатации
1619;440;667;954;812;1952;Снят с эксплуатации
1620;749;381;240;364;1956;Действует
1621;540;537;861;465;1957;Снят с эксплуатации
1622;95;757;868;8;1957;Снят с эксплуатации
1623;80;64;775;130;1958;Действует
1624;851;897;833;659;1996;Снят с эксплуатации
1625;215;728;816;123;1999;Действует
1626;773;110;860;963;1967;Снят с эксплуатации
1627;768;833;677;792;1965;Снят с эксплуатации
1628;963;673;350;934;2004;Действует
1629;108;547;827;495;2007;Снят с эксплуатации
1630;87;180;508;51;1974;В ремонте
1631;73;258;195;728;1999;Снят с эксплуатации
1632;925;906;229;463;2011;Действует
1633;84;786;538;123;1987;Действует
1634;236;177;70;923;2017;Действует
1635;713;258;389;238;1986;Снят с эксплуатации
1636;732;138;630;998;1986;Действует
1637;978;355;320;535;2004;В ремонте
1638;789;353;296;428;1976;Снят с эксплуатации
1639;958;855;723;990;1998;Действует
1640;965;551;351;530;2010;Снят с эксплуатации
1641;736;746;810;728;2016;В ремонте
1642;261;824;121;302;1986;Действует
1643;398;302;882;915;2001;Снят с эксплуатации
1644;133;966;174;214;1956;Действует
1645;113;943;244;481;2007;Действует
1646;955;45;683;644;1974;Действует
1647;603;644;327;748;1998;Действует
1648;719;52;890;914;2017;Действует
1649;113;47;781;739;1968;Снят с эксплуатации
1650;968;100;529;384;1998;Действует
1651;936;850;940;703;1951;Действует
1652;666;45;378;764;1982;Снят с эксплуатации
1653;632;170;556;577;2014;Действует
1654;703;218;788;395;2017;Действует
1655;815;405;4;999;1961;Действует
1656;965;98;823;769;2022;Действует
1657;60;947;76;140;1959;Снят с эксплуатации
1658;541;373;701;282;2017;Действует
1659;150;513;892;305;1967;Снят с эксплуатации
1660;431;40;732;684;2022;Действует
1661;182;960;262;891;1999;Действует
1662;797;692;921;908;1988;Действует
1663;368;165;499;580;2012;Действует
1664;868;18;198;579;1976;Действует
1665;578;722;730;682;2013;Действует
1666;264;218;684;953;1966;Действует
1667;137;632;781;602;1951;Действует
1668;636;776;570;997;1976;Снят с эксплуатации
1669;978;904;78;778;1971;Снят с эксплуатации
1670;802;125;633;670;2015;В ремонте
1671;938;385;280;917;1983;Действует
1672;456;430;65;166;2006;Действует
1673;184;337;514;450;1961;Действует
1674;450;376;999;339;1951;Действует
1675;746;736;902;81;1969;Действует
1676;40;378;495;187;1985;Снят с эксплуатации
1677;30;794;387;142;2004;Снят с эксплуатации
1678;746;411;184;876;2013;Действует
1679;958;104;846;701;1958;Снят с эксплуатации
1680;405;936;108;257;1979;Действует
1681;918;359;939;568;1950;Снят с эксплуатации
1682;199;452;349;990;1983;Действует
1683;700;670;672;85;2001;Действует
1684;472;461;82;22;2005;Действует
1685;999;1000;492;465;1975;Действует
1686;228;616;548;315;2019;Действует
1687;815;19;370;85;1966;Действует
1688;269;884;735;244;2015;Действует
1689;323;863;293;69;2021;Действует
1690;824;574;409;74;1991;Действует
1691;246;420;177;873;1978;Снят с эксплуатации
1692;363;745;452;360;2022;Действует
1693;392;992;713;815;1976;Действует
1694;433;421;794;979;1951;Действует
1695;352;322;808;330;1984;Действует
1696;921;811;737;175;1955;В ремонте
1697;414;27;215;628;1971;В ремонте
1698;971;497;145;967;1951;Снят с эксплуатации
1699;73;586;917;15;1993;Действует
1700;405;960;671;926;1960;Снят с эксплуатации
1701;404;99;850;106;1955;Действует
1702;527;504;771;746;1991;В ремонте
1703;408;462;82;796;1981;Снят с эксплуатации
1704;467;107;374;505;2004;Действует
1705;590;855;764;96;2020;Действует
1706;418;18;933;513;1999;Действует
1707;205;36;843;69;1986;Действует
1708;332;664;553;282;1965;Снят с эксплуатации
1709;893;45;977;630;1965;Действует
1710;918;625;200;354;1950;Снят с эксплуатации
1711;135;72;101;410;1963;Снят с эксплуатации
1712;760;776;952;824;2023;Действует
1713;454;180;816;173;2004;Снят с эксплуатации
1714;160;606;358;551;2003;Действует
1715;566;394;973;855;2006;Действует
1716;511;809;282;492;1956;Снят с эксплуатации
1717;12;89;442;318;1985;Действует
1718;669;378;543;405;1960;Снят с эксплуатации
1719;625;456;360;994;1972;Снят с эксплуатации
1720;711;358;419;328;1977;Снят с эксплуатации
1721;608;194;408;606;1971;В ремонте
1722;685;262;192;525;1957;Действует
1723;946;402;867;881;2016;Действует
1724;251;204;522;201;1950;Действует
1725;843;940;818;881;1967;Действует
1726;771;858;120;26;1953;Действует
1727;314;199;433;316;2001;Действует
1728;246;63;491;292;1994;Действует
1729;742;359;113;370;1965;Снят с эксплуатации
1730;692;468;248;607;1981;Действует
1731;394;225;589;481;1992;Снят с эксплуатации
1732;878;461;425;574;2015;Действует
1733;711;939;375;748;1967;Действует
1734;86;871;760;554;1992;Действует
1735;15;522;510;628;1963;Снят с эксплуатации
1736;32;530;424;603;1997;Действует
1737;807;286;236;754;2005;Действует
1738;883;167;460;304;1977;Действует
1739;453;135;806;211;2000;Действует
1740;92;914;79;883;2008;Действует
1741;811;961;159;432;1954;Снят с эксплуатации
1742;334;655;210;299;1996;Снят с эксплуатации
1743;698;832;346;146;1995;Действует
1744;633;178;43;314;2021;Снят с эксплуатации
1745;860;732;171;756;1954;Действует
1746;563;286;504;367;1951;В ремонте
1747;163;889;463;946;1996;Действует
1748;336;514;810;144;2023;Действует
1749;431;182;379;331;1986;Снят с эксплуатации
1750;223;943;361;444;1992;Действует
1751;513;511;99;318;1997;Действует
1752;149;246;422;876;1988;Действует
1753;974;575;512;1000;2009;Снят с эксплуатации
1754;606;465;398;969;1967;Действует
1755;550;141;433;478;1971;Снят с эксплуатации
1756;828;774;236;243;1958;Действует
1757;854;804;640;156;1992;В ремонте
1758;250;139;767;567;1962;Действует
1759;108;118;543;350;1997;Действует
1760;882;363;357;637;1982;Снят с эксплуатации
1761;839;521;492;226;1994;В ремонте
1762;824;370;277;496;1982;Снят с эксплуатации
1763;87;600;370;210;1992;Снят с эксплуатации
1764;823;321;221;941;1957;Действует
1765;446;897;24;712;1987;Снят с эксплуатации
1766;470;4;884;879;1987;Действует
1767;115;624;721;600;1995;Действует
1768;721;683;72;677;2018;Действует
1769;429;961;233;793;1964;Снят с эксплуатации
1770;679;167;277;887;2007;Действует
1771;545;242;239;753;1969;Снят с эксплуатации
1772;896;959;711;359;2010;В ремонте
1773;940;307;759;77;1960;Действует
1774;379;697;845;908;1966;Снят с эксплуатации
1775;948;995;542;56;2003;Снят с эксплуатации
1776;143;670;478;488;1964;Снят с эксплуатации
1777;311;788;882;904;2008;Снят с эксплуатации
1778;841;343;147;805;1950;Снят с эксплуатации
1779;796;214;103;238;1974;Действует
1780;692;513;166;986;2002;В ремонте
1781;25;848;190;674;2008;Снят с эксплуатации
1782;53;977;423;251;1979;Действует
1783;435;685;729;900;1960;В ремонте
1784;629;198;859;807;1968;Действует
1785;898;232;667;318;1981;Действует
1786;491;950;301;22;1971;Действует
1787;922;60;900;780;1995;Действует
1788;225;786;609;969;1989;Действует
1789;940;48;959;76;1966;В ремонте
1790;268;353;467;608;1998;Снят с эксплуатации
1791;58;742;353;847;1959;Действует
1792;255;489;199;961;2000;Действует
1793;361;450;92;551;1975;Действует
1794;771;634;112;92;1978;Действует
1795;70;735;705;860;1988;Действует
1796;309;382;520;862;1959;Действует
1797;879;248;858;241;1958;Снят с эксплуатации
1798;601;517;594;612;1989;Снят с эксплуатации
1799;165;195;506;322;1992;Действует
1800;54;189;161;256;1997;Действует
1801;929;854;781;989;1956;В ремонте
1802;263;24;880;672;2017;Снят с эксплуатации
1803;281;184;47;490;1975;Снят с эксплуатации
1804;275;797;847;472;2001;Снят с эксплуатации
1805;322;609;765;109;1953;В ремонте
1806;219;293;669;349;1959;В ремонте
1807;505;670;112;395;1995;Действует
1808;899;363;768;9;1989;Снят с эксплуатации
1809;687;212;782;592;1955;Снят с эксплуатации
1810;967;607;900;312;2016;Действует
1811;550;444;850;438;1981;Действует
1812;647;952;383;205;2002;Снят с эксплуатации
1813;52;636;304;717;2004;Действует
1814;777;187;257;586;1956;Снят с эксплуатации
1815;276;608;578;468;1958;Снят с эксплуатации
1816;462;130;638;484;1998;Действует
1817;429;992;407;140;1977;Снят с эксплуатации
1818;123;534;219;170;2023;Действует
1819;289;353;795;836;1965;Снят с эксплуатации
1820;471;871;132;191;2014;Действует
1821;74;103;637;719;2012;Снят с эксплуатации
1822;801;908;485;294;1985;Снят с эксплуатации
1823;201;134;291;956;1965;Снят с эксплуатации
1824;266;166;445;925;2011;В ремонте
1825;216;384;494;531;1951;Снят с эксплуатации
1826;992;261;245;183;1955;Снят с эксплуатации
1827;1;931;494;170;2010;Действует
1828;977;112;328;903;2006;Снят с эксплуатации
1829;665;690;65;901;1977;Снят с эксплуатации
1830;422;945;218;702;2021;Действует
1831;224;541;179;784;2003;Действует
1832;507;763;668;513;1967;В ремонте
1833;818;272;256;258;1992;Действует
1834;893;536;104;793;1967;Снят с эксплуатации
1835;309;888;790;970;1970;Действует
1836;244;852;758;312;1977;Действует
1837;635;342;656;922;1997;Снят с эксплуатации
1838;897;397;822;501;2011;Действует
1839;897;503;171;124;2006;Снят с эксплуатации
1840;553;632;146;706;1991;Снят с эксплуатации
1841;57;157;739;637;2004;Действует
1842;79;646;534;162;1982;Снят с эксплуатации
1843;898;458;428;501;2013;Действует
1844;30;369;377;7;1996;Действует
1845;768;916;283;128;1987;Снят с эксплуатации
1846;132;495;576;529;1964;Снят с эксплуатации
1847;287;93;996;23;2015;Действует
1848;168;353;83;78;1955;Снят с эксплуатации
1849;510;518;339;581;1986;Снят с эксплуатации
1850;842;975;253;78;2006;Действует
1851;992;515;475;329;2005;Снят с эксплуатации
1852;628;790;664;460;1956;Действует
1853;700;469;246;35;1986;Снят с эксплуатации
1854;112;379;346;696;1996;Действует
1855;67;93;741;692;2021;Действует
1856;372;472;847;994;1979;Действует
1857;155;95;583;751;1994;Действует
1858;878;738;781;405;2003;Действует
1859;877;406;985;979;1996;Снят с эксплуатации
1860;424;814;248;975;1958;Снят с эксплуатации
1861;147;991;605;799;2000;Действует
1862;569;810;668;401;1992;Действует
1863;668;47;124;177;1988;Снят с эксплуатации
1864;3;48;204;339;2007;Снят с эксплуатации
1865;216;632;999;298;2000;Действует
1866;972;978;881;790;2020;В ремонте
1867;590;585;363;599;1997;Действует
1868;677;185;570;699;1991;В ремонте
1869;242;806;975;164;1968;Снят с эксплуатации
1870;884;769;684;415;1957;Действует
1871;407;388;363;926;1986;Снят с эксплуатации
1872;711;277;815;9;1975;Действует
1873;616;110;147;229;1981;Действует
1874;302;960;900;202;2006;Снят с эксплуатации
1875;987;541;253;546;2021;Действует
1876;580;683;481;910;1999;Действует
1877;309;82;328;840;2014;Снят с эксплуатации
1878;882;450;803;595;2011;Снят с эксплуатации
1879;92;244;610;686;1958;Действует
1880;489;797;449;375;2016;Действует
1881;732;105;499;387;1960;Снят с эксплуатации
1882;285;688;452;312;2003;Действует
1883;946;122;582;536;1951;Снят с эксплуатации
1884;274;433;181;121;1967;Снят с эксплуатации
1885;912;9;945;486;1963;Снят с эксплуатации
1886;929;677;635;777;1984;Действует
1887;309;822;972;390;2000;Снят с эксплуатации
1888;600;208;201;394;1999;В ремонте
1889;337;118;460;54;1986;Снят с эксплуатации
1890;287;780;391;593;1989;Действует
1891;371;399;488;905;1955;В ремонте
1892;188;300;730;148;1979;Снят с эксплуатации
1893;597;191;303;389;1956;Действует
1894;374;155;88;101;2015;В ремонте
1895;902;576;200;578;2012;Действует
1896;990;219;484;33;1984;Снят с эксплуатации
1897;771;57;645;350;1988;Снят с эксплуатации
1898;425;695;609;167;2010;Действует
1899;408;882;365;909;1983;Действует
1900;654;813;716;24;1971;Действует
1901;448;474;564;371;2000;Снят с эксплуатации
1902;828;278;840;764;1968;Снят с эксплуатации
1903;73;348;403;750;2016;Действует
1904;274;952;637;27;1965;Снят с эксплуатации
1905;536;603;170;695;1952;Снят с эксплуатации
1906;920;511;606;249;1984;Действует
1907;527;694;51;596;1995;Снят с эксплуатации
1908;102;829;677;362;1999;Снят с эксплуатации
1909;457;108;105;189;2018;Снят с эксплуатации
1910;728;84;603;725;1984;Действует
1911;137;243;243;697;1965;Действует
1912;377;179;96;412;2017;Действует
1913;704;843;633;109;1994;Снят с эксплуатации
1914;647;565;841;7;1978;Действует
1915;23;904;893;586;1969;Снят с эксплуатации
1916;211;356;165;823;1989;Снят с эксплуатации
1917;467;925;691;474;1979;Действует
1918;485;918;422;545;2013;Действует
1919;90;238;358;48;1968;Снят с эксплуатации
1920;80;786;25;816;1970;Действует
1921;629;898;971;482;1972;Действует
1922;468;196;830;543;2019;Действует
1923;132;602;432;118;1967;Действует
1924;430;417;906;27;2014;Действует
1925;111;496;742;765;1996;Действует
1926;92;273;751;901;2021;Действует
1927;601;789;819;849;1983;Действует
1928;508;917;118;585;2018;Действует
1929;983;770;223;577;1969;Действует
1930;356;256;655;827;1987;Действует
1931;89;520;185;769;1952;Снят с эксплуатации
1932;677;190;274;932;2012;Действует
1933;637;459;200;381;1979;Снят с эксплуатации
1934;409;652;428;734;1977;Снят с эксплуатации
1935;915;484;669;539;2001;Действует
1936;101;170;168;72;2015;Снят с эксплуатации
1937;269;374;819;699;1973;Снят с эксплуатации
1938;735;245;525;766;1994;Действует
1939;170;7;250;340;1984;В ремонте
1940;452;768;518;927;2021;Действует
1941;935;893;51;905;1984;Снят с эксплуатации
1942;867;642;707;432;1988;Действует
1943;972;936;516;471;2008;Снят с эксплуатации
1944;114;274;432;330;2001;Действует
1945;587;755;946;311;1997;Снят с эксплуатации
1946;804;179;989;909;2019;Действует
1947;73;8;238;456;1996;Снят с эксплуатации
1948;414;812;129;473;1990;Действует
1949;415;606;174;721;1970;В ремонте
1950;561;442;782;900;2017;Действует
1951;62;277;564;185;2015;Действует
1952;957;615;444;924;2022;Действует
1953;854;256;206;422;2006;Действует
1954;905;285;85;127;2010;Действует
1955;290;106;62;182;1969;Действует
1956;673;542;924;159;1994;Действует
1957;964;825;8;96;1975;Действует
1958;209;317;27;423;2003;Снят с эксплуатации
1959;187;160;979;859;1979;Действует
1960;693;826;775;939;1998;Действует
1961;841;366;65;330;2014;Действует
1962;478;622;1;414;1951;Снят с эксплуатации
1963;252;122;526;612;2010;Действует
1964;158;267;146;484;2018;Действует
1965;314;570;503;808;2001;В ремонте
1966;78;542;254;789;1956;Действует
1967;697;823;317;881;2006;Действует
1968;978;174;683;476;1996;Снят с эксплуатации
1969;792;856;469;532;2001;Снят с эксплуатации
1970;940;873;743;802;1965;Снят с эксплуатации
1971;19;346;752;214;1952;В ремонте
1972;336;114;599;527;2023;Действует
1973;385;661;760;800;1965;Снят с эксплуатации
1974;648;606;53;273;1997;Действует
1975;37;494;763;707;1994;Действует
1976;882;137;956;250;1961;Снят с эксплуатации
1977;340;219;522;448;2014;Действует
1978;709;270;450;657;1976;Действует
1979;499;806;259;527;1979;Действует
1980;790;771;87;888;1998;Действует
1981;469;186;324;877;1952;Действует
1982;234;394;414;310;2015;В ремонте
1983;304;413;140;414;1974;Действует
1984;325;114;468;135;1981;Снят с эксплуатации
1985;99;656;895;885;2019;Действует
1986;109;559;616;16;2001;Действует
1987;41;160;314;864;1999;Действует
1988;252;584;901;992;2019;Снят с эксплуатации
1989;780;447;916;367;1975;Снят с эксплуатации
1990;939;692;256;195;2010;Действует
1991;870;743;223;939;2015;Действует
1992;512;511;210;965;1952;Действует
1993;135;478;167;37;1952;Снят с эксплуатации
1994;40;534;450;977;1964;Снят с эксплуатации
1995;901;956;484;471;1957;Снят с эксплуатации
1996;484;512;384;266;1970;Снят с эксплуатации
1997;833;867;986;940;1998;Снят с эксплуатации
1998;98;343;519;522;2016;Действует
1999;475;186;98;408;1971;Снят с эксплуатации
2000;643;8;406;366;2002;В ремонте
2001;520;99;382;918;2019;Действует
2002;429;354;571;860;1982;Действует
2003;242;987;473;2;1970;Снят с эксплуатации
2004;251;732;354;703;2021;Действует
2005;359;734;656;293;2014;Снят с эксплуатации
2006;673;104;486;866;1995;Действует
2007;168;786;455;696;1987;Снят с эксплуатации
2008;731;274;918;784;1971;Снят с эксплуатации
2009;303;638;128;152;2020;Действует
2010;180;209;241;658;1980;Снят с эксплуатации
2011;645;592;500;712;1995;Действует
2012;212;797;853;88;1975;Снят с эксплуатации
2013;137;870;394;115;1978;Снят с эксплуатации
2014;37;219;671;101;1973;Снят с эксплуатации
2015;24;535;610;572;1977;Снят с эксплуатации
2016;488;531;748;631;1983;Действует
2017;14;256;712;504;2001;Действует
2018;880;6;106;711;1964;Снят с эксплуатации
2019;215;156;51;913;2012;Действует
2020;808;467;929;588;1967;Действует
2021;741;245;225;950;2006;В ремонте
2022;18;547;669;868;1989;Снят с эксплуатации
2023;730;646;959;194;1950;Снят с эксплуатации
2024;971;892;285;94;1954;Действует
2025;514;832;636;534;1951;Снят с эксплуатации
2026;648;918;882;480;1996;Действует
2027;346;453;820;720;1971;Действует
2028;494;195;840;953;2022;Действует
2029;164;369;126;783;1968;Снят с эксплуатации
2030;804;723;521;495;2017;Действует
2031;48;152;919;283;1985;Действует
2032;693;323;966;573;2016;Действует
2033;178;44;574;79;1972;В ремонте
2034;198;240;7;604;2004;В ремонте
2035;517;825;453;298;1998;В ремонте
2036;724;62;332;410;2005;Действует
2037;365;731;199;722;1997;Снят с эксплуатации
2038;491;318;207;215;1975;Действует
2039;154;428;639;863;1951;Снят с эксплуатации
2040;94;102;46;183;1967;Действует
2041;878;938;505;797;1975;Действует
2042;302;157;643;582;1986;Снят с эксплуатации
2043;17;111;834;895;2003;Действует
2044;298;857;678;32;1983;Снят с эксплуатации
2045;447;505;114;368;1950;Действует
2046;429;567;491;862;1997;Действует
2047;97;428;152;636;1976;Снят с эксплуатации
2048;303;365;231;570;1966;Снят с эксплуатации
2049;359;168;686;2;2003;Действует
2050;193;291;985;676;1964;Действует
2051;561;993;379;354;2014;Действует
2052;670;823;596;458;1959;Снят с эксплуатации
2053;156;273;113;92;2014;В ремонте
2054;990;428;819;625;2017;Действует
2055;662;627;206;937;1976;Снят с эксплуатации
2056;993;656;796;213;1989;Действует
2057;795;133;513;103;1975;Действует
2058;36;188;513;436;1965;Снят с эксплуатации
2059;183;333;261;575;1989;Действует
2060;45;403;384;543;1972;В ремонте
2061;177;257;826;554;1954;Снят с эксплуатации
2062;607;444;962;330;1985;В ремонте
2063;279;786;764;16;2023;Действует
2064;548;70;55;918;2017;Действует
2065;418;882;349;952;1990;Действует
2066;991;38;84;959;1957;Действует
2067;755;612;41;709;1988;Снят с эксплуатации
2068;248;714;222;934;1983;Действует
2069;325;660;693;528;1966;Снят с эксплуатации
2070;224;807;703;606;1967;Действует
2071;931;884;698;858;1993;Снят с эксплуатации
2072;500;656;158;110;1974;Снят с эксплуатации
2073;35;657;264;346;2008;Действует
2074;928;415;949;664;1976;Действует
2075;473;662;490;277;1956;Снят с эксплуатации
2076;104;127;426;942;1964;Снят с эксплуатации
2077;268;789;673;353;1987;Действует
2078;918;870;646;941;1987;Снят с эксплуатации
2079;711;194;17;856;2012;Действует
2080;441;288;849;458;1969;Действует
2081;784;433;500;35;1967;Действует
2082;788;21;601;80;2023;Действует
2083;10;624;704;949;1959;Снят с эксплуатации
2084;306;804;997;77;2016;Снят с эксплуатации
2085;421;35;597;10;1987;Снят с эксплуатации
2086;513;904;124;715;1998;Снят с эксплуатации
2087;874;533;686;889;1971;Снят с эксплуатации
2088;418;66;254;43;1965;Снят с эксплуатации
2089;593;408;885;629;1993;Действует
2090;992;829;981;566;1992;Снят с эксплуатации
2091;719;298;10;533;1989;Снят с эксплуатации
2092;560;977;640;622;1979;Действует
2093;754;600;172;525;1963;Снят с эксплуатации
2094;28;759;298;622;2019;Действует
2095;988;614;791;797;2016;Действует
2096;135;454;650;881;1954;Снят с эксплуатации
2097;606;717;381;910;1992;Снят с эксплуатации
2098;244;379;230;805;1964;Действует
2099;395;256;747;177;2010;Действует
2100;163;752;924;464;1959;Действует
2101;648;614;652;696;1969;Действует
2102;956;711;859;503;1955;Снят с эксплуатации
2103;757;668;184;621;1962;Снят с эксплуатации
2104;627;377;570;694;1973;Действует
2105;914;148;920;427;1963;Снят с эксплуатации
2106;782;238;483;932;2012;Действует
2107;352;804;117;391;1994;Действует
2108;260;495;385;265;1994;Действует
2109;392;411;69;634;2002;Действует
2110;854;706;890;255;1990;Действует
2111;163;302;253;685;2012;Действует
2112;883;654;954;567;1963;Снят с эксплуатации
2113;484;475;879;679;1986;Действует
2114;592;42;100;978;1968;Снят с эксплуатации
2115;374;857;508;153;1966;Действует
2116;634;545;695;424;1974;Действует
2117;753;29;829;194;1976;Снят с эксплуатации
2118;52;429;36;898;1992;Снят с эксплуатации
2119;89;907;361;389;1964;Снят с эксплуатации
2120;82;34;207;188;2021;В ремонте
2121;230;4;144;591;2019;Действует
2122;481;915;601;765;2018;Действует
2123;180;500;729;58;1953;Действует
2124;58;494;168;282;2010;Действует
2125;286;367;385;785;2020;Действует
2126;907;53;293;90;1973;Снят с эксплуатации
2127;398;831;739;365;1953;Снят с эксплуатации
2128;55;223;967;760;1964;Снят с эксплуатации
2129;245;377;406;122;1980;Снят с эксплуатации
2130;839;20;103;684;2016;Действует
2131;995;646;123;983;2001;Действует
2132;155;537;902;274;1983;Снят с эксплуатации
2133;600;578;129;178;1961;Снят с эксплуатации
2134;973;487;82;568;1995;В ремонте
2135;697;372;688;488;1979;Действует
2136;32;356;925;548;2015;Действует
2137;489;896;957;357;1965;Действует
2138;706;825;591;127;1998;Действует
2139;273;851;629;724;2002;Действует
2140;744;314;489;689;1992;Снят с эксплуатации
2141;208;822;418;892;2021;Действует
2142;624;979;679;848;2004;Снят с эксплуатации
2143;776;922;465;730;1954;Снят с эксплуатации
2144;304;339;585;712;2019;Действует
2145;238;440;923;346;1950;В ремонте
2146;426;970;438;997;1981;Действует
2147;654;481;65;965;1986;Действует
2148;53;22;944;217;1986;Снят с эксплуатации
2149;928;996;394;348;1957;Снят с эксплуатации
2150;344;437;655;697;2016;Действует
2151;315;912;762;356;2019;Действует
2152;2;874;451;968;1967;В ремонте
2153;426;188;36;421;2002;Снят с эксплуатации
2154;342;63;27;441;1963;Снят с эксплуатации
2155;126;657;536;293;1973;Действует
2156;954;904;888;137;1955;Действует
2157;523;195;923;471;1983;Действует
2158;422;107;885;693;1960;Снят с эксплуатации
2159;629;989;657;349;1954;Действует
2160;143;631;991;334;1987;Действует
2161;694;913;630;125;1967;Снят с эксплуатации
2162;110;241;498;311;1951;Снят с эксплуатации
2163;513;78;787;844;2012;Действует
2164;375;236;412;8;2005;Действует
2165;725;347;853;228;1959;Снят с эксплуатации
2166;549;808;96;264;1993;Действует
2167;536;357;106;847;1952;В ремонте
2168;905;395;649;840;2023;Действует
2169;974;839;465;800;1954;Снят с эксплуатации
2170;271;999;961;255;1997;Снят с эксплуатации
2171;72;331;965;707;1990;Снят с эксплуатации
2172;147;700;2;913;1978;Действует
2173;361;925;492;49;1978;Снят с эксплуатации
